num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
111,32,1024,0,0,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.36835937,172,1,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.92959770,0.92953782,0.47822266,647,46,3,696,"model=mine,scope=overall,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33750000,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.83908046,0.83731092,0.88125000,146,27,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.33671875,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.35625000,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.92528736,0.92504202,0.47792969,644,50,2,696,"model=mine,scope=overall,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33242187,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.80459770,0.80168067,0.87421875,140,33,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.86781609,0.86857143,0.33828125,151,23,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.97701149,0.97714286,0.37382813,170,3,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.91235632,0.91184874,0.47968750,635,59,2,696,"model=mine,scope=overall,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.98850575,0.98823529,0.32851562,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.89080460,0.88974790,0.87539062,155,18,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.85632184,0.85714286,0.33906250,149,24,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.37148437,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.93247126,0.93235294,0.47861328,649,45,2,696,"model=mine,scope=overall,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33632812,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.83908046,0.83899160,0.88007813,146,27,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.85632184,0.85714286,0.34062500,149,24,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.37265625,171,3,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.91954023,0.91974790,0.48242188,640,54,2,696,"model=mine,scope=overall,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.99425287,0.99411765,0.35761719,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.40229885,0.40000000,0.98867187,70,102,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.88505747,0.88571429,0.37812500,154,19,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.79885057,0.80000000,0.40644531,139,34,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.77011494,0.76995798,0.53271484,536,156,4,696,"model=mine,scope=overall,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.34746094,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.56896552,0.56588235,0.92519531,99,74,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.35839844,155,18,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.97701149,0.97714286,0.40468750,170,4,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.85919540,0.85861345,0.50893555,598,96,2,696,"model=mine,scope=overall,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.34375000,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.68965517,0.68571429,0.90449219,120,52,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.35917969,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.41484375,173,0,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.88649425,0.88571429,0.50556641,617,75,4,696,"model=mine,scope=overall,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.32792969,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
