num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
131,32,1024,0,0,0,0,5,100,1,0.000000,0.90316092,0.90677823,0.49267578,3143,321,0,3480,"model=mine,scope=overall,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.98620690,0.99080460,0.34062500,858,8,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.86896552,0.87291413,0.87890625,756,110,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.86091954,0.86259635,0.35742188,749,117,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.97931034,0.98382691,0.40195313,852,14,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.92385057,0.92753550,0.49472656,3215,249,0,3480,"model=mine,scope=overall,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.98390805,0.98850575,0.34062500,856,10,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.63103448,0.63449628,0.86796875,549,317,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.86091954,0.86256930,0.35546875,749,117,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.98045977,0.98505747,0.40273437,853,13,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.86408046,0.86765720,0.49169922,3007,457,0,3480,"model=mine,scope=overall,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.34687500,857,9,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.63448276,0.63767410,0.82871094,552,314,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.83793103,0.83906694,0.35058594,729,137,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.95632184,0.96035159,0.40585938,832,34,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.85344828,0.85668695,0.48300781,2970,494,0,3480,"model=mine,scope=overall,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.98275862,0.98732928,0.35957031,855,11,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.68850575,0.69115619,0.85546875,599,267,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.84712644,0.84847870,0.36464844,737,129,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.96666667,0.97126437,0.41796875,841,25,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.87126437,0.87455713,0.49941406,3032,432,0,3480,"model=mine,scope=overall,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.98045977,0.98492224,0.35371094,853,13,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.88505747,0.88849222,0.88359375,770,96,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.85632184,0.85797160,0.37324219,745,121,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.97816092,0.98275862,0.43457031,851,15,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.92500000,0.92853617,0.51127930,3219,245,0,3480,"model=mine,scope=overall,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.35058594,857,9,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.73448276,0.73734956,0.87363281,639,227,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.86551724,0.86732928,0.37832031,753,113,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.97701149,0.98141988,0.43164062,850,16,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.89051724,0.89393847,0.50854492,3099,365,0,3480,"model=mine,scope=overall,phase=test"
