num_levels,vector_dimension,scope,dataset_id,krischan_accuracy,candidate_accuracy,delta_candidate_minus_krischan,winner
81,4096,dataset,0,0.9828,0.98505747,0.0022574699999999837,candidate
81,4096,dataset,1,0.7506,0.74482759,-0.005772410000000061,krischan
81,4096,dataset,2,0.8448,0.87241379,0.02761378999999997,candidate
81,4096,dataset,3,0.9851000000000001,0.9816092,-0.003490800000000127,krischan
81,4096,overall,-1,0.8908,0.89597701,0.005177009999999926,candidate
81,8192,dataset,0,0.9828,0.97816092,-0.004639080000000018,krischan
81,8192,dataset,1,0.6920000000000001,0.74022989,0.048229889999999886,candidate
81,8192,dataset,2,0.8529000000000001,0.86781609,0.014916089999999937,candidate
81,8192,dataset,3,0.9828,0.97701149,-0.0057885100000000245,krischan
81,8192,overall,-1,0.8776,0.8908046,0.0132045999999999,candidate
91,512,dataset,0,0.9747,0.96896552,-0.005734479999999986,krischan
91,512,dataset,1,0.7908,0.96666667,0.17586667,candidate
91,512,dataset,2,0.8425,0.84827586,0.005775859999999966,candidate
91,512,dataset,3,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
91,512,overall,-1,0.8983,0.94224138,0.04394138000000003,candidate
91,1024,dataset,0,0.977,0.98390805,0.006908050000000054,candidate
91,1024,dataset,1,0.754,0.77126437,0.01726437000000003,candidate
91,1024,dataset,2,0.8437,0.87356322,0.029863219999999968,candidate
91,1024,dataset,3,0.9804999999999999,0.97471264,-0.005787359999999908,krischan
91,1024,overall,-1,0.8887999999999999,0.90086207,0.012062070000000036,candidate
91,2048,dataset,0,0.9782,0.98505747,0.006857470000000032,candidate
91,2048,dataset,1,0.9195,0.88390805,-0.03559195000000004,krischan
91,2048,dataset,2,0.8493999999999999,0.86551724,0.016117240000000033,candidate
91,2048,dataset,3,0.9828,0.97931034,-0.003489660000000061,krischan
91,2048,overall,-1,0.9325,0.92844828,-0.004051719999999981,krischan
91,4096,dataset,0,0.9839,0.98505747,0.0011574699999999938,candidate
91,4096,dataset,1,0.9632,0.77471264,-0.18848736,krischan
91,4096,dataset,2,0.8529000000000001,0.85977011,0.006870109999999929,candidate
91,4096,dataset,3,0.9828,0.98390805,0.001108050000000027,candidate
91,4096,overall,-1,0.9457,0.90086207,-0.044837930000000026,krischan
91,8192,dataset,0,0.9782,0.97471264,-0.0034873599999999394,krischan
91,8192,dataset,1,0.8632,0.92758621,0.06438621,candidate
91,8192,dataset,2,0.8701000000000001,0.87586207,0.0057620699999999525,candidate
91,8192,dataset,3,0.9804999999999999,0.97931034,-0.0011896599999999813,krischan
91,8192,overall,-1,0.9229999999999999,0.93936782,0.016367820000000033,candidate
101,512,dataset,0,0.9759,0.95977011,-0.01612988999999998,krischan
101,512,dataset,1,0.8747,0.95172414,0.07702414000000002,candidate
101,512,dataset,2,0.8414,0.85402299,0.01262299,candidate
101,512,dataset,3,0.9747,0.98275862,0.008058620000000016,candidate
101,512,overall,-1,0.9167000000000001,0.93706897,0.02036896999999993,candidate
101,1024,dataset,0,0.9723999999999999,0.98505747,0.01265747000000006,candidate
101,1024,dataset,1,0.8654999999999999,0.90689655,0.04139655000000009,candidate
101,1024,dataset,2,0.8482999999999999,0.86896552,0.020665520000000104,candidate
101,1024,dataset,3,0.9851000000000001,0.97241379,-0.012686210000000142,krischan
101,1024,overall,-1,0.9178000000000001,0.93333333,0.0155333299999999,candidate
101,2048,dataset,0,0.9862000000000001,0.9862069,6.899999999920858e-06,candidate
101,2048,dataset,1,0.8759,0.97816092,0.10226091999999998,candidate
101,2048,dataset,2,0.8414,0.87471264,0.033312640000000004,candidate
101,2048,dataset,3,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
101,2048,overall,-1,0.9220999999999999,0.95603448,0.0339344800000001,candidate
101,4096,dataset,0,0.9862000000000001,0.97816092,-0.008039080000000087,krischan
101,4096,dataset,1,0.9034,0.89655172,-0.006848279999999929,krischan
101,4096,dataset,2,0.8529000000000001,0.85977011,0.006870109999999929,candidate
101,4096,dataset,3,0.9862000000000001,0.9862069,6.899999999920858e-06,candidate
101,4096,overall,-1,0.9322,0.93017241,-0.002027590000000079,krischan
101,8192,dataset,0,0.9839,0.97586207,-0.008037929999999971,krischan
101,8192,dataset,1,0.9540000000000001,0.92758621,-0.026413790000000104,krischan
101,8192,dataset,2,0.8493999999999999,0.87126437,0.021864370000000077,candidate
