num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
141,32,512,0,0,0,0,5,100,1,0.000000,0.97931034,0.98374577,0.11718750,852,14,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
141,32,512,0,0,0,0,5,100,1,0.000000,0.76436782,0.76785666,0.64765625,665,201,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
141,32,512,0,0,0,0,5,100,1,0.000000,0.81954023,0.82045977,0.18359375,713,153,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
141,32,512,0,0,0,0,5,100,1,0.000000,0.98045977,0.98505747,0.20468750,853,13,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
141,32,512,0,0,0,0,5,100,1,0.000000,0.88591954,0.88927992,0.28828125,3083,381,0,3480,"model=mine,scope=overall,phase=test"
151,32,512,0,0,0,0,5,100,1,0.000000,0.97586207,0.98021636,0.13437500,849,17,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
151,32,512,0,0,0,0,5,100,1,0.000000,0.76436782,0.76801893,0.68046875,665,201,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
151,32,512,0,0,0,0,5,100,1,0.000000,0.80114943,0.80242055,0.16015625,697,169,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
151,32,512,0,0,0,0,5,100,1,0.000000,0.96896552,0.97356322,0.18828125,843,23,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
151,32,512,0,0,0,0,5,100,1,0.000000,0.87758621,0.88105477,0.29082031,3054,410,0,3480,"model=mine,scope=overall,phase=test"
21,32,1024,0,0,0,0,5,100,1,0.000000,0.97011494,0.97446924,0.57148438,844,22,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
21,32,1024,0,0,0,0,5,100,1,0.000000,0.40459770,0.40773496,0.91679687,352,514,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
21,32,1024,0,0,0,0,5,100,1,0.000000,0.78045977,0.78159567,0.59296875,679,187,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
21,32,1024,0,0,0,0,5,100,1,0.000000,0.92873563,0.93317106,0.67734375,808,58,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
21,32,1024,0,0,0,0,5,100,1,0.000000,0.77097701,0.77424273,0.68964844,2683,781,0,3480,"model=mine,scope=overall,phase=test"
