num_levels,vector_dimension,scope,dataset_id,krischan_accuracy,candidate_accuracy,delta_candidate_minus_krischan,winner
71,1024,dataset,3,0.9815999999999999,1.0,0.018400000000000083,candidate
71,1024,overall,-1,0.9256,0.9066092,-0.018990799999999974,krischan
71,2048,dataset,0,0.9862000000000001,0.99425287,0.008052869999999879,candidate
71,2048,dataset,1,0.677,0.88505747,0.20805746999999997,candidate
71,2048,dataset,2,0.8517,0.8908046,0.039104599999999934,candidate
71,2048,dataset,3,0.9851000000000001,0.99425287,0.009152869999999869,candidate
71,2048,overall,-1,0.875,0.94109195,0.06609195000000001,candidate
71,4096,dataset,0,0.9759,0.98850575,0.012605749999999971,candidate
71,4096,dataset,1,0.6069,0.7816092,0.1747092,candidate
71,4096,dataset,2,0.8517,0.85057471,-0.0011252900000000565,krischan
71,4096,dataset,3,0.9862000000000001,1.0,0.013799999999999923,candidate
71,4096,overall,-1,0.8552,0.90517241,0.04997241000000008,candidate
71,8192,dataset,0,0.9862000000000001,0.99425287,0.008052869999999879,candidate
71,8192,dataset,1,0.7713,0.78735632,0.016056320000000013,candidate
71,8192,dataset,2,0.8529000000000001,0.87931034,0.026410339999999866,candidate
71,8192,dataset,3,0.9839,1.0,0.016100000000000003,candidate
71,8192,overall,-1,0.8986,0.91522989,0.016629890000000036,candidate
81,512,dataset,0,0.9862000000000001,0.97701149,-0.009188510000000094,krischan
81,512,dataset,1,0.6470999999999999,0.90229885,0.2551988500000001,candidate
81,512,dataset,2,0.8448,0.82183908,-0.02296091999999994,krischan
81,512,dataset,3,0.9712999999999999,1.0,0.02870000000000006,candidate
81,512,overall,-1,0.8623999999999999,0.92528736,0.06288736000000006,candidate
81,1024,dataset,0,0.977,0.98850575,0.011505749999999981,candidate
81,1024,dataset,1,0.7724,0.79310345,0.020703450000000068,candidate
81,1024,dataset,2,0.8482999999999999,0.90229885,0.05399885000000004,candidate
81,1024,dataset,3,0.9701000000000001,0.99425287,0.024152869999999882,candidate
81,1024,overall,-1,0.892,0.91954023,0.027540229999999943,candidate
81,2048,dataset,0,0.9851000000000001,0.98850575,0.003405749999999874,candidate
81,2048,dataset,1,0.8471,0.73563218,-0.11146782,krischan
81,2048,dataset,2,0.8644,0.90804598,0.043645980000000084,candidate
81,2048,dataset,3,0.9759,0.98275862,0.0068586200000000375,candidate
81,2048,overall,-1,0.9181,0.90373563,-0.014364370000000015,krischan
81,4096,dataset,0,0.9828,0.98850575,0.005705749999999954,candidate
81,4096,dataset,1,0.7506,0.77011494,0.01951493999999998,candidate
81,4096,dataset,2,0.8448,0.86781609,0.023016090000000045,candidate
81,4096,dataset,3,0.9851000000000001,1.0,0.014899999999999913,candidate
81,4096,overall,-1,0.8908,0.9066092,0.015809199999999968,candidate
81,8192,dataset,0,0.9828,0.99425287,0.011452869999999948,candidate
81,8192,dataset,1,0.6920000000000001,0.7816092,0.08960919999999994,candidate
81,8192,dataset,2,0.8529000000000001,0.89655172,0.04365171999999995,candidate
81,8192,dataset,3,0.9828,0.99425287,0.011452869999999948,candidate
81,8192,overall,-1,0.8776,0.91666667,0.03906666999999997,candidate
91,512,dataset,0,0.9747,0.96551724,-0.009182759999999957,krischan
91,512,dataset,1,0.7908,0.83333333,0.042533330000000036,candidate
91,512,dataset,2,0.8425,0.82758621,-0.014913790000000038,krischan
91,512,dataset,3,0.9851000000000001,0.99425287,0.009152869999999869,candidate
91,512,overall,-1,0.8983,0.90517241,0.006872410000000051,candidate
91,1024,dataset,0,0.977,0.98275862,0.005758620000000048,candidate
91,1024,dataset,1,0.754,0.86206897,0.10806897000000004,candidate
91,1024,dataset,2,0.8437,0.90229885,0.05859884999999998,candidate
91,1024,dataset,3,0.9804999999999999,0.98850575,0.008005750000000034,candidate
91,1024,overall,-1,0.8887999999999999,0.93390805,0.045108050000000066,candidate
91,2048,dataset,0,0.9782,0.98850575,0.010305750000000002,candidate
91,2048,dataset,1,0.9195,0.90804598,-0.011454019999999954,krischan
91,2048,dataset,2,0.8493999999999999,0.90804598,0.0586459800000001,candidate
91,2048,dataset,3,0.9828,0.98850575,0.005705749999999954,candidate
91,2048,overall,-1,0.9325,0.94827586,0.015775859999999975,candidate
91,4096,dataset,0,0.9839,0.98850575,0.004605749999999964,candidate
91,4096,dataset,1,0.9632,0.86206897,-0.1011310299999999,krischan
91,4096,dataset,2,0.8529000000000001,0.86781609,0.014916089999999937,candidate
91,4096,dataset,3,0.9828,0.99425287,0.011452869999999948,candidate
91,4096,overall,-1,0.9457,0.92816092,-0.01753908000000004,krischan
91,8192,dataset,0,0.9782,0.98850575,0.010305750000000002,candidate
91,8192,dataset,1,0.8632,0.93103448,0.06783448000000003,candidate
91,8192,dataset,2,0.8701000000000001,0.87931034,0.009210339999999873,candidate
91,8192,dataset,3,0.9804999999999999,0.99425287,0.013752870000000028,candidate
91,8192,overall,-1,0.9229999999999999,0.94827586,0.02527586000000004,candidate
101,512,dataset,0,0.9759,0.97701149,0.0011114899999999928,candidate
101,512,dataset,1,0.8747,0.92528736,0.05058735999999997,candidate
101,512,dataset,2,0.8414,0.82758621,-0.013813790000000048,krischan
101,512,dataset,3,0.9747,1.0,0.02529999999999999,candidate
101,512,overall,-1,0.9167000000000001,0.93247126,0.015771259999999954,candidate
101,1024,dataset,0,0.9723999999999999,0.99425287,0.021852870000000024,candidate
101,1024,dataset,1,0.8654999999999999,0.93678161,0.0712816100000001,candidate
101,1024,dataset,2,0.8482999999999999,0.90804598,0.05974598000000009,candidate
101,1024,dataset,3,0.9851000000000001,0.99425287,0.009152869999999869,candidate
101,1024,overall,-1,0.9178000000000001,0.95833333,0.04053332999999992,candidate
101,2048,dataset,0,0.9862000000000001,0.99425287,0.008052869999999879,candidate
101,2048,dataset,1,0.8759,0.9137931,0.03789310000000001,candidate
101,2048,dataset,2,0.8414,0.89655172,0.055151720000000015,candidate
101,2048,dataset,3,0.9851000000000001,1.0,0.014899999999999913,candidate
101,2048,overall,-1,0.9220999999999999,0.95114943,0.029049430000000043,candidate
101,4096,dataset,0,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
101,4096,dataset,1,0.9034,0.93103448,0.027634480000000017,candidate
101,4096,dataset,2,0.8529000000000001,0.86781609,0.014916089999999937,candidate
101,4096,dataset,3,0.9862000000000001,1.0,0.013799999999999923,candidate
101,4096,overall,-1,0.9322,0.94683908,0.014639080000000027,candidate
101,8192,dataset,0,0.9839,0.99425287,0.010352869999999958,candidate
101,8192,dataset,1,0.9540000000000001,0.84482759,-0.10917241000000011,krischan
101,8192,dataset,2,0.8493999999999999,0.89655172,0.04715172000000012,candidate
101,8192,dataset,3,0.9804999999999999,1.0,0.019500000000000073,candidate
101,8192,overall,-1,0.9420000000000001,0.93390805,-0.00809195000000007,krischan
111,512,dataset,0,0.9667,0.96551724,-0.0011827599999999494,krischan
111,512,dataset,1,0.8425,0.83333333,-0.009166670000000043,krischan
111,512,dataset,2,0.8575,0.82758621,-0.02991379000000005,krischan
111,512,dataset,3,0.9804999999999999,0.98275862,0.0022586200000001,candidate
111,512,overall,-1,0.9118,0.90229885,-0.00950115000000007,krischan
111,1024,dataset,0,0.9873999999999999,0.99425287,0.006852870000000011,candidate
111,1024,dataset,1,0.7563,0.91954023,0.16324023,candidate
111,1024,dataset,2,0.8356,0.9137931,0.07819310000000002,candidate
111,1024,dataset,3,0.9804999999999999,0.99425287,0.013752870000000028,candidate
111,1024,overall,-1,0.8898999999999999,0.95545977,0.06555977000000013,candidate
111,2048,dataset,0,0.9782,1.0,0.02180000000000004,candidate
111,2048,dataset,1,0.9023,0.90229885,-1.1500000000053134e-06,krischan
111,2048,dataset,2,0.8448,0.90229885,0.05749884999999999,candidate
111,2048,dataset,3,0.9862000000000001,0.99425287,0.008052869999999879,candidate
111,2048,overall,-1,0.9279000000000001,0.94971264,0.02181263999999994,candidate
111,4096,dataset,0,0.9851000000000001,0.98850575,0.003405749999999874,candidate
111,4096,dataset,1,0.9356,0.90804598,-0.027554019999999957,krischan
111,4096,dataset,2,0.8540000000000001,0.85632184,0.0023218399999999084,candidate
111,4096,dataset,3,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
111,4096,overall,-1,0.9401999999999999,0.93534483,-0.004855169999999909,krischan
111,8192,dataset,0,0.9862000000000001,1.0,0.013799999999999923,candidate
111,8192,dataset,1,0.9,0.90229885,0.0022988499999999634,candidate
111,8192,dataset,2,0.8506,0.8908046,0.040204599999999924,candidate
111,8192,dataset,3,0.9862000000000001,1.0,0.013799999999999923,candidate
111,8192,overall,-1,0.9307,0.94827586,0.01757586,candidate
121,512,dataset,0,0.9678,0.96551724,-0.0022827599999999393,krischan
121,512,dataset,1,0.7437,0.87931034,0.13561033999999994,candidate
121,512,dataset,2,0.8276,0.82758621,-1.3790000000013514e-05,krischan
121,512,dataset,3,0.9793000000000001,1.0,0.02069999999999994,candidate
121,512,overall,-1,0.8795999999999999,0.91810345,0.038503450000000106,candidate
121,1024,dataset,0,0.9815999999999999,0.98850575,0.006905750000000044,candidate
121,1024,dataset,1,0.8402,0.86206897,0.0218689700000001,candidate
121,1024,dataset,2,0.8218000000000001,0.91954023,0.09774022999999987,candidate
121,1024,dataset,3,0.9862000000000001,0.99425287,0.008052869999999879,candidate
121,1024,overall,-1,0.9075,0.94109195,0.03359195000000004,candidate
121,2048,dataset,0,0.9747,0.98850575,0.01380574999999995,candidate
121,2048,dataset,1,0.754,0.87931034,0.12531033999999996,candidate
121,2048,dataset,2,0.8437,0.8908046,0.04710459999999994,candidate
121,2048,dataset,3,0.9839,0.99425287,0.010352869999999958,candidate
121,2048,overall,-1,0.8891,0.93821839,0.049118389999999956,candidate
121,4096,dataset,0,0.9851000000000001,0.98850575,0.003405749999999874,candidate
121,4096,dataset,1,0.9184,0.85057471,-0.06782529000000004,krischan
121,4096,dataset,2,0.8448,0.85057471,0.005774709999999961,candidate
121,4096,dataset,3,0.9862000000000001,0.98850575,0.0023057499999998843,candidate
121,4096,overall,-1,0.9336,0.91954023,-0.014059770000000027,krischan
121,8192,dataset,0,0.9851000000000001,0.99425287,0.009152869999999869,candidate
121,8192,dataset,1,0.8345,0.85632184,0.02182183999999998,candidate
121,8192,dataset,2,0.8493999999999999,0.8908046,0.041404600000000014,candidate
121,8192,dataset,3,0.9839,0.99425287,0.010352869999999958,candidate
121,8192,overall,-1,0.9131999999999999,0.93390805,0.02070805000000009,candidate
131,512,dataset,0,0.9723999999999999,0.98275862,0.010358620000000096,candidate
131,512,dataset,1,0.7816,0.85057471,0.06897471,candidate
131,512,dataset,2,0.8299,0.82758621,-0.0023137899999999822,krischan
131,512,dataset,3,0.9851000000000001,1.0,0.014899999999999913,candidate
131,512,overall,-1,0.8922,0.91522989,0.023029889999999997,candidate
131,1024,dataset,0,0.9793000000000001,0.98850575,0.009205749999999902,candidate
