num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
141,32,512,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.20859375,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
141,32,512,0,1,0,0,5,100,1,0.000000,0.92528736,0.92546218,0.28300781,644,48,4,696,"model=mine,scope=overall,phase=test"
151,32,512,0,1,0,0,5,100,1,0.000000,0.97126437,0.97142857,0.15781250,169,3,2,174,"model=mine,scope=dataset,dataset=0,phase=test"
151,32,512,0,1,0,0,5,100,1,0.000000,0.90229885,0.90285714,0.62578125,157,16,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
151,32,512,0,1,0,0,5,100,1,0.000000,0.82758621,0.82789916,0.14531250,144,30,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
151,32,512,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.19921875,173,0,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
151,32,512,0,1,0,0,5,100,1,0.000000,0.92385057,0.92411765,0.28203125,643,49,4,696,"model=mine,scope=overall,phase=test"
21,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.10546875,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
21,32,1024,0,1,0,0,5,100,1,0.000000,0.54022989,0.53714286,0.61328125,94,80,0,174,"model=mine,scope=dataset,dataset=1,phase=test"
21,32,1024,0,1,0,0,5,100,1,0.000000,0.83333333,0.83428571,0.16796875,145,29,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
21,32,1024,0,1,0,0,5,100,1,0.000000,0.96551724,0.96571429,0.22070312,168,6,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
21,32,1024,0,1,0,0,5,100,1,0.000000,0.83189655,0.83142857,0.27685547,579,117,0,696,"model=mine,scope=overall,phase=test"
31,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.13203125,171,3,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
31,32,1024,0,1,0,0,5,100,1,0.000000,0.71264368,0.71411765,0.61835938,124,48,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
31,32,1024,0,1,0,0,5,100,1,0.000000,0.87356322,0.87428571,0.17890625,152,22,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
31,32,1024,0,1,0,0,5,100,1,0.000000,0.97701149,0.97714286,0.17031250,170,3,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
31,32,1024,0,1,0,0,5,100,1,0.000000,0.88649425,0.88710084,0.27490234,617,76,3,696,"model=mine,scope=overall,phase=test"
41,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.13554688,172,1,1,174,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,1024,0,1,0,0,5,100,1,0.000000,0.96551724,0.96571429,0.62968750,168,4,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,1024,0,1,0,0,5,100,1,0.000000,0.87356322,0.87428571,0.17929687,152,22,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,1024,0,1,0,0,5,100,1,0.000000,0.96551724,0.96571429,0.21289062,168,5,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,1024,0,1,0,0,5,100,1,0.000000,0.94827586,0.94857143,0.28935547,660,32,4,696,"model=mine,scope=overall,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.11796875,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,0.69540230,0.69176471,0.67382812,121,53,0,174,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,0.87356322,0.87428571,0.18906250,152,22,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.18125000,171,3,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,1024,0,1,0,0,5,100,1,0.000000,0.88649425,0.88579832,0.29052734,617,79,0,696,"model=mine,scope=overall,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.11328125,171,2,1,174,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.85632184,0.85495798,0.63242188,149,24,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.18906250,155,19,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.17070313,171,3,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,1024,0,1,0,0,5,100,1,0.000000,0.92816092,0.92802521,0.27636719,646,48,2,696,"model=mine,scope=overall,phase=test"
