num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,ga_mutation_rate,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.97241379,0.97241379,0.25273438,282,8,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.19861432,0.20000000,1.00000000,86,344,3,433,"model=mine,scope=dataset,dataset=1,phase=uniform-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.20000000,0.20000000,1.00000000,58,232,0,290,"model=mine,scope=dataset,dataset=1,phase=uniform-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.19861432,0.20000000,1.00000000,86,344,3,433,"model=mine,scope=dataset,dataset=1,phase=uniform-ga-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.20000000,0.20000000,1.00000000,58,232,0,290,"model=mine,scope=dataset,dataset=1,phase=uniform-ga-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.57043880,0.57011494,0.93593750,247,185,1,433,"model=mine,scope=dataset,dataset=1,phase=preopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.60000000,0.60000000,0.93593750,174,116,0,290,"model=mine,scope=dataset,dataset=1,phase=preopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.57967667,0.57931034,0.95976562,251,181,1,433,"model=mine,scope=dataset,dataset=1,phase=postopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.59310345,0.59310345,0.95976562,172,118,0,290,"model=mine,scope=dataset,dataset=1,phase=postopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.76443418,0.76511628,0.38750000,331,101,1,433,"model=mine,scope=dataset,dataset=2,phase=uniform-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.78620690,0.78620690,0.38750000,228,62,0,290,"model=mine,scope=dataset,dataset=2,phase=uniform-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.80138568,0.80211173,0.34882812,347,85,1,433,"model=mine,scope=dataset,dataset=2,phase=uniform-ga-validation"
