num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
51,32,2048,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.20976563,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.88505747,0.88525210,0.30429687,616,78,2,696,"model=mine,scope=overall,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.98850575,0.98840336,0.15371094,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.74137931,0.74268908,0.70859375,129,43,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.85632184,0.85714286,0.16015625,149,25,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.19941406,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.89511494,0.89563025,0.30546875,623,71,2,696,"model=mine,scope=overall,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.98850575,0.98840336,0.15449219,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.87356322,0.87428571,0.70195312,152,20,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.87356322,0.87428571,0.16562500,152,22,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.20566406,172,2,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,2048,0,1,0,0,5,100,1,0.000000,0.93103448,0.93138655,0.30693359,648,46,2,696,"model=mine,scope=overall,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.16542969,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.92528736,0.92571429,0.68789062,161,11,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.90229885,0.90285714,0.16835938,157,17,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.20156250,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,2048,0,1,0,0,5,100,1,0.000000,0.95689655,0.95714286,0.30581055,666,28,2,696,"model=mine,scope=overall,phase=test"
91,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.16132812,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
91,32,2048,0,1,0,0,5,100,1,0.000000,0.90804598,0.90840336,0.67187500,158,15,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
91,32,2048,0,1,0,0,5,100,1,0.000000,0.88505747,0.88571429,0.16796875,154,20,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
91,32,2048,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.21835937,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
